"No New Relic Application ID configured, cannot continue with Cron Event reporting","Não está configurado nenhum ID de Aplicação New Relic, não é possível continuar com o relatório através de eventos Cron",module,Magento_NewRelicReporting
"The New Relic integration requires the newrelic-php5 agent, which is not installed. More 
                        information on installing the agent is available <a target=""_blank"" href=""%1"">here</a>.","A integração New Relic exige o agente newrelic-php5, que não está instalado. Mais informação sobre como instalar o agente está disponível <a target=""_blank"" href=""%1"">aqui</a>.",module,Magento_NewRelicReporting
"Now Shopping by","Filtro Ativo",theme,frontend/Magento/luma
Previous,Anterior,theme,frontend/Magento/luma
Remove,Eliminar,theme,frontend/Magento/luma
"Remove This Item","Remover Este Item",theme,frontend/Magento/luma
"Shop By","Filtrar Por",theme,frontend/Magento/luma
"Clear All","Limpar Tudo",theme,frontend/Magento/luma
"Shopping Options","Opções de Compra",theme,frontend/Magento/luma
"Welcome to %store_name.","Bem-vindo à %store_name.",theme,frontend/Magento/luma
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","Para iniciar sessão no nosso site, use estas credenciais durante a compra ou na página <a href=""%customer_url"">A Minha Conta</a>:",theme,frontend/Magento/luma
Password:,Palavra-passe:,theme,frontend/Magento/luma
"Password you set when creating account","Palavra-passe que definiu ao criar a sua conta",theme,frontend/Magento/luma
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","Esqueceu-se da palavra-passe? Clique <a href=""%reset_url"">aqui</a> para a redefinir.",theme,frontend/Magento/luma
"When you sign in to your account, you will be able to:","Quando iniciar sessão, vai poder:",theme,frontend/Magento/luma
"Quick Checkout","Finalizar Compra Rápido",theme,frontend/Magento/luma
"Proceed through checkout faster","Finalizar a compra de forma mais rápida",theme,frontend/Magento/luma
"Order Status","Estado da Encomenda",theme,frontend/Magento/luma
"Check the status of orders","Verificar o estado das encomendas",theme,frontend/Magento/luma
"Manage Addresses","Gerir Moradas",theme,frontend/Magento/luma
"Store alternative addresses","Moradas alternativas da loja",theme,frontend/Magento/luma
"For shipping to multiple family members and friends","Para enviar para vários familiares e amigos",theme,frontend/Magento/luma
"Order History","Histórico de Encomendas",theme,frontend/Magento/luma
"View past orders","Ver encomendas antigas",theme,frontend/Magento/luma
"About Us","Sobre Nós",theme,frontend/Magento/luma
"Customer Service","Atendimento ao Cliente",theme,frontend/Magento/luma
"Hours of Operation:<br /><span class=""no-link"">%store_hours</span>.","Horário de Funcionamento:<br /><span class=""no-link"">%store_hours</span>.",theme,frontend/Magento/luma
"Thank you for your order from %store_name.","Obrigado pela encomenda que fez à %store_name.",theme,frontend/Magento/luma
"You can check the status of your order by <a href=""%account_url"">logging into your account</a>.","Pode verificar o estado da sua encomenda ao <a href=""%account_url"">iniciar sessão</a>.",theme,frontend/Magento/luma
"If you have questions about your order, you can email us at <a href=""mailto:%store_email"">%store_email</a>.","Se tiver alguma questão sobre a sua encomenda, pode enviar-nos um email para <a href=""mailto:%store_email"">%store_email</a>.",theme,frontend/Magento/luma
"Your Credit Memo #%creditmemo_id for Order #%order_id","A sua Nota de Crédito #%creditmemo_id para a Encomenda #%order_id",theme,frontend/Magento/luma
"Billing Info","Informação de Faturação",theme,frontend/Magento/luma
"Shipping Info","Informação de Envio",theme,frontend/Magento/luma
"Payment Method","Modo de Pagamento",theme,frontend/Magento/luma
"Shipping Method","Modo de Envio",theme,frontend/Magento/luma
"Your order #%increment_id has been updated with a status of <strong>%order_status</strong>.","A sua encomenda #%increment_id foi atualizada para o estado <strong>%order_status</strong>.",theme,frontend/Magento/luma
"Your Invoice #%invoice_id for Order #%order_id","A sua Fatura #%invoice_id para a Encomenda #%order_id",theme,frontend/Magento/luma
"Once your package ships we will send you a tracking number.","Assim que a sua encomenda for enviada irá receber um código para que possa acompanhar a mesma no seu trajeto.",theme,frontend/Magento/luma
"Your Order <span class=""no-link"">#%increment_id</span>","A sua Encomenda <span class=""no-link"">#%increment_id</span>",theme,frontend/Magento/luma
"Placed on <span class=""no-link"">%created_at</span>","Efetuada em <span class=""no-link"">%created_at</span>",theme,frontend/Magento/luma
"Your shipping confirmation is below. Thank you again for your business.","A confirmação de envio encontra-se na secção seguinte. Agradecemos novamente a sua compra.",theme,frontend/Magento/luma
"Your Shipment #%shipment_id for Order #%order_id","A sua remessa #%shipment_id para a Encomenda #%order_id",theme,frontend/Magento/luma
"New Relic Reporting Section","Secção de Relatórios New Relic",module,Magento_NewRelicReporting
"New Relic Reporting","Relatórios New Relic",module,Magento_NewRelicReporting
General,Geral,module,Magento_NewRelicReporting
"Enable New Relic Integration","Ativar Integração New Relic",module,Magento_NewRelicReporting
"New Relic API URL","URL da API New Relic",module,Magento_NewRelicReporting
"Insights API URL","URL da API Insights",module,Magento_NewRelicReporting
"Use %s to replace the account ID in the URL","Utilize %s para substituir o ID da conta no URL",module,Magento_NewRelicReporting
"New Relic Account ID","ID da Conta New Relic",module,Magento_NewRelicReporting
"""Need a New Relic account? <a href=""http://www.newrelic.com/magento"" target=""_blank"">Click here to get one","""Precisa de uma conta New Relic? <a href=""http://www.newrelic.com/magento"" target=""_blank"">Clique aqui para criar uma",module,Magento_NewRelicReporting
"New Relic Application ID","ID da Aplicação New Relic",module,Magento_NewRelicReporting
"This can commonly be found at the end of the URL when viewing the APM after ""/applications/""","Isto está normalmente no fim do URL quando se vê o APM seguido de ""/applications/""",module,Magento_NewRelicReporting
"New Relic API Key","Chave da API New Relic",module,Magento_NewRelicReporting
"This is located by navigating to Events -> Deployments from the New Relic APM website","Pode encontrar isto ao navegar até Events -> Deployments a partir do site New Relic APM",module,Magento_NewRelicReporting
"Insights API Key","Chave da API Insights",module,Magento_NewRelicReporting
"Generated under Insights in Manage data -> API Keys -> Insert Keys","Gerado em Insights dentro de Manage data -> API Keys -> Insert Keys",module,Magento_NewRelicReporting
"New Relic Application Name","Nome da Aplicação New Relic",module,Magento_NewRelicReporting
"This is located by navigating to Settings from the New Relic APM website","Pode encontrar isto ao navegar até Settings a partir do site New Relic APM",module,Magento_NewRelicReporting
"Enable Cron","Ativar Cron",module,Magento_NewRelicReporting
